SalesID,SalePrice
1222837.0,52157.0588747
1222839.0,54285.9453661
1222841.0,29326.0528346
1222843.0,12157.4695386
1222845.0,37116.4068442
1222847.0,10216.4501156
1222849.0,19419.3679605
1222850.0,19419.3679605
1222855.0,77534.9984799
1222863.0,27890.0358006
1222864.0,28086.5503386
1222865.0,31316.2667862
1222867.0,47106.8000523
1222879.0,28470.850395
1222883.0,12924.2425174
1222905.0,45514.1215541
1222908.0,78853.6131564
1222910.0,29644.3086824
1222911.0,29531.8347836
1222917.0,16307.2229617
1222918.0,19419.3679605
1222919.0,37484.9493714
1222920.0,31201.7595091
1222926.0,31201.7595091
1222969.0,25282.9696799
1222973.0,15353.0676739
1222977.0,15483.8006984
1222978.0,17437.5864398
1222980.0,13745.4412732
1222981.0,23255.1640005
1222984.0,16387.8921706
1222990.0,31201.7595091
1222993.0,18494.1523418
1222997.0,31634.2339499
1222999.0,20386.9965002
1223003.0,100751.469926
1223014.0,9700.17872286
1223039.0,13679.0352942
1223040.0,21576.1533026
1223041.0,68467.7879955
1223042.0,68467.7879955
1223043.0,36485.2737827
1223057.0,111534.793309
1223058.0,75160.6908181
1223059.0,68273.8325684
1223060.0,111534.793309
1223067.0,10608.9528821
1223069.0,39703.4552857
1223070.0,66896.3331772
1223072.0,26246.5949672
1223073.0,35363.9031995
1223074.0,58861.430001
1223075.0,11098.7994261
1223076.0,48794.9427402
1223077.0,11098.7994261
1223078.0,68719.6971147
1223079.0,68467.7879955
1223080.0,68719.6971147
1223081.0,68467.7879955
1223082.0,50839.0127437
1223083.0,28069.9139467
1223084.0,24540.4917944
1223091.0,28069.9139467
1223094.0,19355.6034095
1223095.0,75767.3351554
1223099.0,33998.4324778
1223101.0,11395.3481668
1223115.0,30832.3012528
1223116.0,22107.3816764
1223117.0,11223.4583316
1223118.0,15467.5047047
1223121.0,11424.8677928
1223124.0,11577.1819014
1223129.0,10092.1589808
1223130.0,10092.1589808
1223141.0,23099.8258614
1223145.0,16680.2150048
1223147.0,57341.5140304
1223148.0,37528.5228453
1223149.0,83982.8295096
1223150.0,77435.7783396
1223151.0,82394.8115502
1223152.0,96200.3094785
1223154.0,37405.9783379
1223164.0,10994.1505692
1223165.0,31388.1685354
1223169.0,25354.573936
1223176.0,19164.8026939
1223177.0,18468.7070532
1223179.0,12539.6970856
1223180.0,16965.056143
1223181.0,13359.419212
1223182.0,13367.9468968
1223184.0,81369.0237316
1223185.0,11455.2723954
1223186.0,19930.6271058
1223187.0,11255.8843288
1223192.0,7043.64169016
1223193.0,13343.3351092
1223195.0,9452.10890494
1223198.0,19930.6271058
1223209.0,22683.7994958
1223211.0,12429.549482
1223212.0,9452.10890494
1223215.0,16775.0519589
1223217.0,43959.4403278
1223226.0,13359.419212
1223227.0,12128.563135
1223229.0,29288.8940524
1223244.0,6327.17445769
1223245.0,6327.17445769
1223246.0,11424.8677928
1223252.0,17239.100696
1223269.0,109955.559925
1223270.0,111534.793309
1223271.0,109955.559925
1223272.0,111534.793309
1223273.0,111534.793309
1223277.0,7962.30528793
1223279.0,31201.7595091
1223289.0,11933.095695
1223293.0,95576.0063388
1223303.0,39008.5957793
1223306.0,14569.3957943
1223308.0,60968.9197035
1223309.0,33078.921795
1223310.0,60651.1419116
1223311.0,77058.1256412
1223313.0,99250.8795128
1223318.0,93796.7744846
1223319.0,49867.9710138
1223320.0,70918.1795202
1223322.0,93796.7744846
1223328.0,9907.30395785
1223329.0,56405.1091017
1223333.0,20755.6046264
1223335.0,12932.9788792
1223338.0,11424.8677928
1223339.0,11455.2723954
1223341.0,55450.5529865
1223343.0,22090.4312153
1223344.0,43885.6647878
1223346.0,8994.39582531
1223356.0,17281.946797
1223357.0,41813.2812175
1223358.0,21431.4845756
1223360.0,72055.4259066
1223361.0,17239.100696
1223364.0,94364.2641652
1223371.0,14445.6424755
1223377.0,11255.8843288
1223382.0,77435.7783396
1223383.0,83982.8295096
1223384.0,82394.8115502
1223385.0,82394.8115502
1223400.0,20846.0540347
1223408.0,37201.5008072
1223411.0,7412.55783722
1223431.0,7382.69345963
1223436.0,11255.8843288
1223440.0,17909.8940461
1223451.0,7898.02900698
1223458.0,16896.5380554
1223459.0,11248.975029
1223460.0,19784.316601
1223468.0,42321.2455369
1223479.0,21141.2551958
1223483.0,42707.0721999
1223484.0,10886.6015029
1223485.0,37484.9493714
1223486.0,56228.140732
1223488.0,12556.6236526
1223489.0,23465.9527685
1223492.0,66745.6552564
1223493.0,52063.7969458
1223495.0,11411.9444088
1223512.0,12933.3232857
1223518.0,40537.2046715
1223519.0,20588.9246216
1223520.0,14249.4022025
1223523.0,21955.131942
1223524.0,15493.248634
1223526.0,10050.1878831
1223535.0,29288.8940524
1223547.0,46844.0798046
1223548.0,12206.9995888
1223549.0,13745.4412732
1223550.0,11424.8677928
1223551.0,11577.1819014
1223558.0,32194.8164354
1223580.0,12116.3007444
1223592.0,22460.3751477
1223593.0,66781.2446175
1223595.0,78261.0053078
1223596.0,34924.1852324
1223597.0,45035.1901188
1223626.0,11424.8677928
1223627.0,11577.1819014
1223634.0,56226.4265411
1223635.0,32008.0164589
1223647.0,28748.1343339
1223648.0,10631.3854824
1223650.0,34152.9377197
1223651.0,43094.6650607
1223652.0,16506.5465601
1223653.0,13001.3007474
1223665.0,32912.2899616
1223667.0,74326.0336435
1223670.0,21722.1052391
1223672.0,12305.8695729
1223679.0,25017.9894399
1223680.0,24967.7822779
1223691.0,9452.10890494
1223692.0,9452.10890494
1223696.0,59443.7882042
1223707.0,35363.9031995
1223718.0,11894.8407621
1223720.0,15352.2437668
1223724.0,10340.639171
1223725.0,9956.89130184
1223727.0,59355.7857254
1223728.0,30499.7203346
1223733.0,65856.5338626
1223734.0,21576.1533026
1223737.0,35080.0337252
1223740.0,37484.9493714
1223764.0,74243.7689269
1223769.0,61011.8002462
1223770.0,18655.4914401
1223773.0,10989.1625017
1223779.0,10994.1505692
1223780.0,55614.6607202
1223788.0,12924.2425174
1223789.0,22863.632792
1223790.0,21510.2405396
1223791.0,11843.7703326
1223794.0,25786.645376
1223795.0,26338.9605637
1223796.0,12127.4274846
1223808.0,37201.5008072
1223809.0,21723.2050439
1223813.0,11857.6534533
1223814.0,11627.4525436
1223816.0,43831.4230703
1223817.0,12792.1989531
1223818.0,12792.1989531
1223819.0,12792.1989531
1223820.0,15109.7801439
1223823.0,13563.7686551
1223824.0,26152.8970436
1223834.0,52128.3603543
1223869.0,14937.6792275
1223872.0,17649.4861815
1223873.0,16002.6180073
1223875.0,23445.3327137
1223883.0,12128.563135
1223884.0,15275.4317312
1223892.0,26308.5901809
1223893.0,38345.2863594
1223894.0,29394.6824762
1223895.0,34733.0099089
1223896.0,38345.2863594
1223897.0,24975.6263701
1223903.0,28680.20148
1223909.0,11424.8677928
1223911.0,11255.8843288
1223913.0,17239.100696
1223918.0,18120.835738
1223919.0,7382.69345963
1223941.0,25354.573936
1223943.0,11273.4903577
1223948.0,15098.3999752
1223949.0,24141.9766429
1223957.0,101379.225056
