SalesID,SalePrice
1222837.0,0.0
1222839.0,28334.0
1222841.0,17432.3333333
1222843.0,0.0
1222845.0,22030.2922078
1222847.0,9922.33333333
1222849.0,0.0
1222850.0,0.0
1222855.0,0.0
1222863.0,26981.6407563
1222864.0,0.0
1222865.0,111046.666667
1222867.0,28884.0
1222879.0,25437.2443182
1222883.0,43708.5714286
1222905.0,39200.0
1222908.0,23481.0
1222910.0,19821.7344877
1222911.0,0.0
1222917.0,0.0
1222918.0,0.0
1222919.0,0.0
1222920.0,0.0
1222926.0,0.0
1222969.0,43708.5714286
1222973.0,0.0
1222977.0,0.0
1222978.0,0.0
1222980.0,43928.5714286
1222981.0,31836.6666667
1222984.0,31891.8333333
1222990.0,0.0
1222993.0,0.0
1222997.0,0.0
1222999.0,41951.7690476
1223003.0,31626.8333333
1223014.0,11589.1666667
1223039.0,0.0
1223040.0,0.0
1223041.0,23746.5859973
1223042.0,23746.5859973
1223043.0,0.0
1223057.0,23020.5555556
1223058.0,54747.3333333
1223059.0,62483.0
1223060.0,43640.0
1223067.0,0.0
1223069.0,60166.9642857
1223070.0,24522.6666667
1223072.0,39067.0
1223073.0,73152.7777778
1223074.0,26593.3333333
1223075.0,11324.1666667
1223076.0,41735.2922078
1223077.0,11324.1666667
1223078.0,18568.6338384
1223079.0,24173.9193307
1223080.0,18568.6338384
1223081.0,24193.9193307
1223082.0,31387.5
1223083.0,24262.3627279
1223084.0,16132.0
1223091.0,24262.3627279
1223094.0,24462.6666667
1223095.0,0.0
1223099.0,0.0
1223101.0,13312.5
1223115.0,111408.333333
1223116.0,15390.75
1223117.0,9297.6041495
1223118.0,17444.4761905
1223121.0,13160.8333333
1223124.0,13120.0
1223129.0,8245.40909091
1223130.0,8245.40909091
1223141.0,96790.8333333
1223145.0,0.0
1223147.0,92144.5247432
1223148.0,105030.833333
1223149.0,72780.6580325
1223150.0,118823.333333
1223151.0,51030.0
1223152.0,83160.4700855
1223154.0,47530.8333333
1223164.0,26743.3333333
1223165.0,26753.3333333
1223169.0,0.0
1223176.0,11771.1638623
1223177.0,0.0
1223179.0,0.0
1223180.0,0.0
1223181.0,0.0
1223182.0,0.0
1223184.0,41141.9588745
1223185.0,26723.3333333
1223186.0,19084.1190476
1223187.0,11589.1666667
1223192.0,7816.44119769
1223193.0,11813.421438
1223195.0,11589.1666667
1223198.0,19084.1190476
1223209.0,0.0
1223211.0,11589.1666667
1223212.0,11589.1666667
1223215.0,0.0
1223217.0,26743.3333333
1223226.0,0.0
1223227.0,0.0
1223229.0,19767.6575046
1223244.0,11209.1666667
1223245.0,11209.1666667
1223246.0,13160.8333333
1223252.0,66662.3156288
1223269.0,43200.0
1223270.0,41932.5
1223271.0,40145.0
1223272.0,43640.0
1223273.0,41932.5
1223277.0,0.0
1223279.0,0.0
1223289.0,27297.1354847
1223293.0,77968.0
1223303.0,0.0
1223306.0,24462.6666667
1223308.0,27770.7146187
1223309.0,21897.6666667
1223310.0,31592.8333333
1223311.0,28566.8257298
1223313.0,37858.0
1223318.0,96790.8333333
1223319.0,48910.8333333
1223320.0,56302.6666667
1223322.0,96790.8333333
1223328.0,7211.99404762
1223329.0,26593.3333333
1223333.0,41271.3333333
1223335.0,26609.3333333
1223338.0,13160.8333333
1223339.0,31966.6666667
1223341.0,23361.0
1223343.0,0.0
1223344.0,45798.6666667
1223346.0,11399.1666667
1223356.0,77423.3333333
1223357.0,26921.0
1223358.0,19817.8898232
1223360.0,38510.0
1223361.0,66662.3156288
1223364.0,46885.6666667
1223371.0,21724.0
1223377.0,11589.1666667
1223382.0,118823.333333
1223383.0,72780.6580325
1223384.0,51030.0
1223385.0,51030.0
1223400.0,24262.3627279
1223408.0,50032.797619
1223411.0,7211.99404762
1223431.0,14397.0952381
1223436.0,12355.9166667
1223440.0,13387.0952381
1223451.0,0.0
1223458.0,31461.8333333
1223459.0,26387.6666667
1223460.0,28374.0
1223468.0,94951.5
1223479.0,13372.3980392
1223483.0,17218.1666667
1223484.0,18497.3333333
1223485.0,0.0
1223486.0,0.0
1223488.0,12365.0
1223489.0,19817.8898232
1223492.0,26653.3333333
1223493.0,92436.5555556
1223495.0,11209.1666667
1223512.0,16059.7508456
1223518.0,111408.333333
1223519.0,19084.1190476
1223520.0,13552.5
1223523.0,12552.2500677
1223524.0,0.0
1223526.0,26743.3333333
1223535.0,13673.2166528
1223547.0,39845.6825397
1223548.0,0.0
1223549.0,43928.5714286
1223550.0,13160.8333333
1223551.0,13120.0
1223558.0,105030.833333
1223580.0,23481.0
1223592.0,0.0
1223593.0,0.0
1223595.0,31677.5
1223596.0,0.0
1223597.0,0.0
1223626.0,13160.8333333
1223627.0,13120.0
1223634.0,23813.3333333
1223635.0,102546.5
1223647.0,105030.833333
1223648.0,10804.0833333
1223650.0,45103.3333333
1223651.0,75554.8862723
1223652.0,0.0
1223653.0,24462.6666667
1223665.0,17468.1666667
1223667.0,48073.3333333
1223670.0,33576.6666667
1223672.0,0.0
1223679.0,105030.833333
1223680.0,102546.5
1223691.0,11589.1666667
1223692.0,11589.1666667
1223696.0,18586.6338384
1223707.0,23997.3333333
1223718.0,14157.0952381
1223720.0,14397.0952381
1223724.0,12365.0
1223725.0,11589.1666667
1223727.0,28894.0
1223728.0,17444.6666667
1223733.0,14541.6883117
1223734.0,0.0
1223737.0,102546.5
1223740.0,0.0
1223764.0,72399.2142857
1223769.0,111408.333333
1223770.0,0.0
1223773.0,17264.4491976
1223779.0,31986.6666667
1223780.0,0.0
1223788.0,28594.0
1223789.0,66807.3156288
1223790.0,21220.5468701
1223791.0,13455.0
1223794.0,13843.6348457
1223795.0,13818.1053391
1223796.0,32846.288172
1223808.0,60166.9642857
1223809.0,17264.4491976
1223813.0,17228.1666667
1223814.0,18611.4594262
1223816.0,0.0
1223817.0,14078.2715719
1223818.0,14078.2715719
1223819.0,14078.2715719
1223820.0,14078.2715719
1223823.0,0.0
1223824.0,17884.0
1223834.0,79520.534743
1223869.0,31176.8333333
1223872.0,0.0
1223873.0,0.0
1223875.0,13976.7911047
1223883.0,0.0
1223884.0,0.0
1223892.0,82460.0606061
1223893.0,32685.7878788
1223894.0,28424.0
1223895.0,39845.6825397
1223896.0,32685.7878788
1223897.0,39067.0
1223903.0,105030.833333
1223909.0,13160.8333333
1223911.0,11589.1666667
1223913.0,66662.3156288
1223918.0,15082.4849539
1223919.0,14397.0952381
1223941.0,0.0
1223943.0,12365.0
1223948.0,10774.1666667
1223949.0,0.0
1223957.0,37998.3131313
1223958.0,21465.5468701
1223980.0,26607.6666667
1223990.0,13649.1666667
1223991.0,13808.1666667
1223995.0,16433.6428571
1223996.0,23813.3333333
1223997.0,26753.3333333
1224003.0,21897.6666667
1224004.0,13138.3333333
1224006.0,24880.5859973
1224012.0,0.0
1224024.0,13120.0
1224037.0,0.0
1224041.0,0.0
1224043.0,0.0
1224044.0,0.0
1224045.0,17444.6666667
1224046.0,17432.3333333
1224047.0,62980.797619
1224057.0,0.0
1224065.0,0.0
1224072.0,13160.8333333
1224083.0,17564.4761905
1224084.0,16784.4761905
1224085.0,17564.4761905
1224092.0,13629.8748977
1224101.0,0.0
1224110.0,14397.0952381
1224122.0,19041.9761905
1224129.0,19041.9761905
1224131.0,17564.4761905
1224132.0,17564.4761905
1224139.0,0.0
1224140.0,17444.6666667
1224152.0,13387.0952381
1224156.0,28594.0
1224159.0,30883.452381
1224162.0,26723.3333333
1224166.0,24262.3627279
1224167.0,96790.8333333
1224185.0,0.0
1224209.0,0.0
1224225.0,52201.3333333
1224233.0,16150.0
1224234.0,17424.6666667
1224235.0,17424.6666667
1224236.0,17462.6666667
1224237.0,17208.1666667
1224238.0,17462.6666667
1224241.0,0.0
1224243.0,0.0
1224245.0,0.0
1224246.0,0.0
1224249.0,0.0
1224250.0,15020.7857143
1224258.0,26803.3333333
1224262.0,60166.9642857
1224264.0,60166.9642857
1224267.0,69235.0833333
1224268.0,40197.3333333
1224269.0,111046.666667
1224270.0,20191.7344877
1224283.0,31461.8333333
1224287.0,28594.0
1224288.0,21629.6923077
1224300.0,28184.1111111
1224302.0,0.0
1224317.0,0.0
1224318.0,0.0
1224327.0,0.0
1224330.0,16132.0
1224331.0,0.0
1224332.0,46053.9642857
1224345.0,0.0
1224348.0,18586.6338384
1224349.0,17218.1666667
1224355.0,23996.3333333
1224356.0,25579.4615385
1224357.0,62980.797619
1224359.0,79520.534743
1224360.0,92436.5555556
1224361.0,72399.2142857
1224362.0,28015.9026529
1224363.0,40332.7272727
1224367.0,40815.3333333
1224371.0,118823.333333
1224385.0,29104.0
1224388.0,102546.5
1224389.0,79134.0250959
1224390.0,79134.0250959
1224391.0,111408.333333
1224392.0,19559.6338384
1224397.0,48073.3333333
1224398.0,48363.3333333
1224400.0,48883.3333333
1224401.0,50351.4285714
1224408.0,51030.0
1224409.0,102546.5
1224410.0,120404.269841
1224413.0,83160.4700855
1224420.0,48073.3333333
1224421.0,60166.9642857
1224422.0,19660.8253968
1224432.0,62393.4761905
1224455.0,53836.4603175
1224456.0,72399.2142857
1224457.0,60166.9642857
1224459.0,79993.0
1224460.0,79993.0
1224461.0,76308.6640501
1224462.0,76308.6640501
1224463.0,75169.2196057
1224464.0,17432.3333333
1224467.0,46458.5666667
1224468.0,0.0
1224469.0,0.0
1224473.0,0.0
1224474.0,0.0
1224477.0,0.0
1224478.0,18995.4166667
1224479.0,0.0
1224483.0,0.0
1224487.0,17532.3333333
1224489.0,0.0
1224490.0,75243.6084293
1224502.0,0.0
1224503.0,13481.8326118
1224505.0,42915.3809524
1224507.0,13962.1244381
1224511.0,37879.1103896
1224512.0,35302.8690476
1224513.0,0.0
1224515.0,20191.7344877
1224516.0,28594.0
1224523.0,13862.8293651
1224526.0,41951.7690476
1224527.0,60166.9642857
1224529.0,0.0
1224530.0,0.0
1224536.0,63268.9285714
1224538.0,17432.3333333
1224541.0,13961.6049052
1224558.0,13057.625
1224559.0,23808.3333333
1224561.0,75554.8862723
1224565.0,11025.4920635
1224568.0,0.0
1224587.0,12365.0
1224588.0,12365.0
1224589.0,12365.0
1224590.0,12365.0
1224591.0,7816.44119769
1224595.0,80515.7478632
1224668.0,14749.3333333
1224709.0,0.0
1224710.0,39386.7272727
1224711.0,73405.4689232
1224712.0,0.0
1224713.0,0.0
1224714.0,0.0
1224716.0,0.0
1224718.0,0.0
1224719.0,0.0
1224721.0,0.0
1224727.0,94331.2227798
1224728.0,80515.7478632
1224729.0,24462.6666667
1224730.0,62980.797619
1224731.0,0.0
1224734.0,0.0
1224735.0,13843.6348457
1224738.0,0.0
1224752.0,63268.9285714
1224764.0,13345.8333333
1224766.0,46053.3333333
1224767.0,41267.3333333
1224768.0,31176.8333333
1224769.0,31626.8333333
1224793.0,17432.3333333
1224810.0,26313.428685
1224811.0,26313.428685
1224815.0,19817.8898232
1224816.0,0.0
1224820.0,66662.3156288
1224826.0,23480.0145688
1224827.0,0.0
1224829.0,28374.0
1224830.0,26593.3333333
1224839.0,42521.9
1224843.0,0.0
1224871.0,11399.1666667
1224872.0,11209.1666667
1224873.0,11209.1666667
1224875.0,15004.1666667
1224876.0,60166.9642857
1224878.0,102546.5
1224884.0,80515.7478632
1224885.0,24882.6666667
1224886.0,13342.625
1224888.0,11025.4920635
1224889.0,14577.0952381
1224892.0,13552.5
1224896.0,0.0
1224899.0,24867.9444444
1224900.0,24512.6666667
1224901.0,38110.0
1224902.0,43670.0
1224903.0,12158.2901003
1224904.0,21108.5185185
1224905.0,0.0
1224910.0,29331.4285714
1224911.0,0.0
1224912.0,0.0
1224914.0,0.0
1224915.0,17208.1666667
1224917.0,0.0
1224918.0,0.0
1224919.0,22792.6666667
1224920.0,19409.6926619
1224921.0,13760.8333333
1224923.0,0.0
1224924.0,17424.6666667
1224928.0,19400.7821068
1224932.0,0.0
1224933.0,0.0
1224934.0,0.0
1224935.0,0.0
1224940.0,0.0
1224941.0,0.0
1224943.0,0.0
1224944.0,0.0
1224948.0,0.0
1224950.0,0.0
1224951.0,0.0
1224952.0,0.0
1224953.0,0.0
1224954.0,0.0
1224955.0,73455.7815657
1224956.0,26653.3333333
1224958.0,43092.8809524
1224959.0,94951.5
1224961.0,51380.8333333
1224973.0,43928.5714286
1224977.0,0.0
1224979.0,0.0
1224980.0,23361.0
1224981.0,10969.8131241
1224982.0,60166.9642857
1224983.0,0.0
1224986.0,30046.3194444
1224991.0,75554.8862723
1224992.0,92436.5555556
1224995.0,59953.0
1224997.0,30113.3333333
1224999.0,0.0
1225000.0,31686.8333333
1225002.0,23908.3333333
1225003.0,0.0
1225004.0,0.0
1225005.0,79520.534743
1225008.0,48765.2333333
1225009.0,21897.6666667
1225024.0,10787.3571429
1225028.0,28566.8257298
1225030.0,46053.9642857
1225031.0,39550.3690476
1225034.0,87704.9960317
1225035.0,83160.4700855
1225036.0,118823.333333
1225038.0,48882.9166667
1225043.0,0.0
1225044.0,0.0
1225045.0,0.0
1225046.0,18327.3333333
1225048.0,40030.3333333
1225051.0,25124.0
1225052.0,21641.1666667
1225053.0,17444.6666667
1225055.0,41062.3333333
1225056.0,31626.8333333
1225062.0,118823.333333
1225063.0,31011.8333333
1225064.0,14865.0952381
1225065.0,14865.0952381
1225066.0,14685.0952381
1225080.0,41103.1103896
1225082.0,17444.6666667
1225083.0,23589.1428571
1225084.0,32465.7878788
1225085.0,79134.0250959
1225086.0,57853.4761905
1225088.0,18568.6338384
1225095.0,23012.7922078
1225096.0,0.0
1225097.0,0.0
1225101.0,43092.8809524
1225103.0,48073.3333333
1225105.0,48073.3333333
1225107.0,48463.3333333
1225109.0,92436.5555556
1225111.0,23361.0
1225114.0,17444.6666667
1225116.0,19477.6666667
1225117.0,23713.3333333
1225118.0,26313.3333333
1225119.0,27213.3333333
1225120.0,28374.0
1225121.0,41392.3214286
1225122.0,28894.0
1225123.0,0.0
1225126.0,0.0
1225127.0,50076.4285714
1225130.0,22513.8333333
1225131.0,0.0
1225132.0,80515.7478632
1225135.0,26593.3333333
1225136.0,24462.6666667
1225137.0,39725.6825397
1225138.0,23621.0
1225144.0,0.0
1225148.0,13345.8333333
1225150.0,38040.8333333
1225151.0,18327.3333333
1225157.0,67679.6309524
